Id,SalePrice
1840,159422.4672733098
1841,150491.04043905198
1842,79293.92428884262
1843,130986.59116797811
1844,129815.53927734308
1845,142373.9630342608
1846,163832.5340313885
1847,152492.5907682121
1848,53992.905738809604
1849,101499.63862047557
1850,124346.41653825618
1851,149881.5990750251
1852,129812.14692278989
1853,142460.92892804198
1854,175322.57324740657
1855,137518.88538807473
1856,226753.1026307496
1857,137195.03188173746
1858,138670.05447870455
1859,118543.9071637176
1860,151199.22327192963
1861,117841.69502134468
1862,313197.71565824666
1863,314097.35673923104
1864,314097.35673923104
1865,333671.97860549815
1866,350923.9216038567
1867,246139.9515717406
1868,303233.9494826809
1869,203368.99441618117
1870,219927.49270565898
1871,238907.8383037388
1872,168947.40426037245
1873,255898.5768069432
1874,138600.6948321291
1875,205464.10946459163
1876,193075.10550166207
1877,202900.0078746553
1878,205165.55967142704
1879,129734.48657391258
1880,133605.11448690313
1881,236685.78712630607
1882,268252.76498589665
1883,190252.0122332015
1884,201868.23860565637
1885,252235.793622573
1886,306019.66938520985
1887,206155.86398150364
1888,273922.30691922083
1889,153178.621583817
1890,125068.9746612924
1891,134330.54446589766
1892,106742.63791552925
1893,127722.0449560933
1894,123301.58134914172
1895,137854.7752328611
1896,121164.69703102918
1897,113914.82301098651
1898,108128.73089915777
1899,154765.88711576376
1900,145024.6989456527
1901,175583.75614575858
1902,145760.44088517697
1903,252498.83094778986
1904,146465.6185511322
1905,206124.9857748117
1906,175139.58496282867
1907,199848.34249810982
1908,103423.70954191689
1909,135605.69625967095
1910,120269.56607297325
1911,211198.06411717553
1912,339846.6138116794
1913,143673.1813745523
1914,52169.883039329754
1915,297103.698929769
1916,73597.22413406361
1917,264511.3020465237
1918,137916.7230084075
1919,168419.07129015532
1920,148603.24608823773
1921,447107.5425250294
1922,326594.93332846183
1923,209017.86025434374
1924,255233.62336389403
1925,195574.52187298975
1926,393874.73717145284
1927,127283.20710069247
1928,155738.88797185634
1929,119507.97015728032
1930,124358.27884596314
1931,145537.88009718986
1932,134211.28878493982
1933,162772.3276771888
1934,179942.05595349884
1935,166495.73435999567
1936,187818.74467127363
1937,181829.67137500498
1938,166699.23539788785
1939,261680.00544449827
1940,188986.77156700552
1941,176543.80622949917
1942,191299.96692712526
1943,204025.0906688394
1944,337507.77063238283
1945,383339.616668885
1946,142594.58153536895
1947,313829.9817362731
1948,173574.2261642801
1949,263894.6186893946
1950,174922.57326266594
1951,256606.16600858516
1952,244424.42404335327
1953,168340.3443477187
1954,191302.46273523077
1955,129218.60068045804
1956,298684.364787061
1957,160868.6776097484
1958,312027.9571069502
1959,144806.45427494327
1960,118846.11528804398
1961,124039.65952266761
1962,98171.73906579148
1963,103441.49260079874
1964,110335.5995012389
1965,152865.27206741401
1966,145456.41293792118
1967,279955.97653686383
1968,417056.21204668964
1969,392679.0197804403
1970,423809.9296768819
1971,491669.1159187101
1972,386096.4969683437
1973,256821.68077716188
1974,311373.30067548895
1975,376917.455914983
1976,265008.46221958596
1977,373924.7081099952
1978,372078.7697465405
1979,363094.3433638069
1980,190618.82291234162
1981,353359.78709682083
1982,218009.6899972133
1983,204248.48293274327
1984,172440.19942517718
1985,213020.8645175198
1986,204605.8685758936
1987,175083.1415327855
1988,174395.40366684043
1989,188482.3131140752
1990,201600.72466185037
1991,231225.4046557696
1992,204326.9882134916
1993,171095.18277077185
1994,238975.45781070334
1995,181968.97812815866
1996,257620.717261704
1997,326299.2772797851
1998,327850.3276398729
1999,262368.9193149765
2000,319201.0847165658
2001,256857.4424293123
2002,250296.99420161932
2003,262564.3593728613
2004,258623.92681152618
2005,221077.23941005056
2006,225422.24174986006
2007,254016.3202059236
2008,204433.8354162329
2009,190961.2307765583
2010,190952.92292088163
2011,147113.75877953734
2012,172160.98217369124
2013,181396.09587632708
2014,188243.86023972157
2015,198222.49367541622
2016,192566.3646330208
2017,196906.33279134938
2018,123910.18653188868
2019,137464.49791884248
2020,115393.98865046632
2021,117116.63963587927
2022,178309.38623705434
2023,145924.11189816135
2024,225270.15878279752
2025,360359.91725739447
2026,168641.88259091505
2027,148677.24864373516
2028,148521.62224087844
2029,173818.8746232839
2030,289686.23137216055
2031,222872.77513976977
2032,233019.95829618478
2033,271936.2850739429
2034,164955.80684788091
2035,207118.0524701184
2036,196236.36885740582
2037,202461.96284900268
2038,280533.79581295536
2039,207105.7561697731
2040,318180.58852205076
2041,279821.60937160865
2042,194971.7434173881
2043,169832.31535523897
2044,163796.93444762076
2045,232304.22125080426
2046,141289.07015669963
2047,146455.60678876244
2048,137511.28852566058
2049,134996.90486986787
2050,181472.8350006482
2051,104175.72544201619
2052,136781.43659965394
2053,140567.82176573834
2054,89172.34422259161
2055,154577.45043569204
2056,136874.05592197503
2057,119498.75298532816
2058,215628.66617824766
2059,129095.99920380797
2060,170426.78084350293
2061,178394.54903747005
2062,132387.8632045228
2063,118159.97624792502
2064,144346.39338394086
2065,112976.41817915082
2066,166166.77373517022
2067,106705.68219498052
2068,137430.41616020937
2069,93929.59348586282
2070,111826.13652285718
2071,95175.00114773406
2072,132849.31280723965
2073,137646.28983221087
2074,193087.09836125092
2075,145925.5101486796
2076,124044.4315567462
2077,152007.77703731827
2078,131432.06970140632
2079,135614.5665207357
2080,122537.17730460402
2081,130929.24187016163
2082,115294.93209987022
2083,147281.82726392226
2084,118899.64320140351
2085,123073.0776712648
2086,105580.70312777466
2087,121991.98181645919
2088,95981.87265763017
2089,73991.56427252851
2090,128005.25958387328
2091,117602.15752500521
2092,124030.62759170512
2093,116791.18349731366
2094,129895.31381964436
2095,141944.9152041086
2096,82096.59249970509
2097,92234.41531455894
2098,132814.20776155952
2099,48682.58900638652
2100,79438.09803619613
2101,126437.73032758935
2102,127482.12662566331
2103,104545.31860389639
2104,127280.31690963384
2105,122683.07825846021
2106,62653.2083644386
2107,237035.72456136465
2108,115949.84527909431
2109,115757.170680475
2110,130024.4349994678
2111,137114.3822866732
2112,133314.72527661067
2113,116074.05581789979
2114,104258.32508917213
2115,165427.94816141628
2116,123268.17138568548
2117,146828.0400935195
2118,125912.17570743915
2119,98167.09873454078
2120,116638.14740105781
2121,100021.30320456524
2122,103943.15549766338
2123,86790.93931231946
2124,172453.95488157132
2125,124204.04818066927
2126,146725.50376634861
2127,140000.24159349428
2128,123972.6499787316
2129,99647.7689427372
2130,123467.51263206993
2131,144396.9301304287
2132,122245.32879425527
2133,125711.50071703129
2134,121523.94739955693
2135,105221.8863764499
2136,70590.9412319427
2137,111984.89837201968
2138,134355.1189785372
2139,157799.80752643698
2140,135529.71368964904
2141,133690.61508664585
2142,124886.98390956927
2143,147308.33842034955
2144,115046.12991988621
2145,134861.65389646575
2146,168372.23251383496
2147,136222.1913304293
2148,130670.33943131662
2149,133051.84743690546
2150,243551.54047491364
2151,131483.97543401696
2152,169637.89642150304
2153,155954.723164897
2154,111914.9417726205
2155,129046.76761314707
2156,223688.91947029645
2157,248331.58495523123
2158,242078.50075567834
2159,195785.4192404255
2160,177563.7072009287
2161,244494.34763736336
2162,358547.29448467
2163,361181.23696018185
2164,241537.89813087706
2165,191630.38073062498
2166,144105.21107049056
2167,216717.13152416746
2168,203376.71887883547
2169,190005.45043092623
2170,217077.4724807791
2171,139451.16958533518
2172,138235.1025084914
2173,165654.51750582506
2174,238235.24023395687
2175,309400.0684561511
2176,322014.1281606689
2177,241472.44467287642
2178,214289.1973988531
2179,137287.12241691613
2180,208622.66790309525
2181,190126.8373099026
2182,221381.95914292347
2183,189368.95565517296
2184,126961.67912503089
2185,117490.48500116004
2186,148696.79394319246
2187,152288.2155705489
2188,157101.4506205555
2189,217178.01710112565
2190,82912.10821431056
2191,84445.06874918212
2192,89580.15834142319
2193,103014.85407586567
2194,103819.51214341457
2195,108371.47227856403
2196,108465.59090826433
2197,112931.91191369551
2198,173990.23004512428
2199,189336.96546472277
2200,144993.04871103397
2201,135354.59249801098
2202,195924.0466629611
2203,131695.984973845
2204,179941.37872649144
2205,115387.22900898491
2206,154752.64550838014
2207,190754.6878478936
2208,265692.8625731234
2209,205305.02084832234
2210,110483.4464182974
2211,113298.20540557349
2212,113298.17973208461
2213,102767.8849798045
2214,130833.50074571514
2215,104764.94804699102
2216,132636.8048367956
2217,77371.05083880037
2218,65571.94055265504
2219,62290.093637258185
2220,65711.36450563854
2221,287372.1054672411
2222,254457.77811565276
2223,293528.55355093343
2224,199196.2845477416
2225,114815.7167260354
2226,175487.32785668442
2227,209290.35087879843
2228,260823.64818961828
2229,250078.41665444156
2230,144626.32640569113
2231,205303.33695479005
2232,179176.15260896602
2233,174948.1744325328
2234,233720.12483160855
2235,205985.07490496
2236,285426.8903924782
2237,358042.60658316046
2238,203754.78388589446
2239,120430.33527059946
2240,166788.05076092074
2241,138359.91775122238
2242,126528.82877465691
2243,119950.27609173201
2244,104675.85463809987
2245,99778.27997873488
2246,140769.6911135603
2247,114739.37164843353
2248,127393.27597012633
2249,127279.58342049863
2250,132260.5641000046
2251,100424.28803364155
2252,168859.4112834906
2253,146313.18728676642
2254,168066.07508546786
2255,189495.77603234584
2256,176150.96724342444
2257,198465.68669000154
2258,167845.16048936217
2259,179586.852514836
2260,165474.93580051442
2261,181639.46741757123
2262,201802.30644583463
2263,349247.17141549365
2264,448182.3289033547
2265,179524.355187051
2266,296413.09517847636
2267,354344.281519178
2268,381776.4534240914
2269,164619.2993588256
2270,185182.8175768352
2271,244237.5615095206
2272,198814.93116414934
2273,164077.76007595108
2274,180839.85592383097
2275,174861.64151735257
2276,189437.4898954061
2277,176245.7651341865
2278,146742.97448029323
2279,123225.66851869176
2280,122086.05001381284
2281,172531.79850039876
2282,187218.91848321634
2283,103972.47147969592
2284,106738.3364639954
2285,144402.53882536537
2286,126055.50247896966
2287,357910.02682649594
2288,260673.76648864575
2289,398555.2754756262
2290,433453.73193102656
2291,318868.8679294327
2292,422414.50645645475
2293,431661.9555802322
2294,416357.55419407086
2295,459564.57989365805
2296,303294.7751341078
2297,300097.492641925
2298,337280.5669699685
2299,355119.9191772351
2300,329757.10146763624
2301,257865.72788813824
2302,238448.99244561675
2303,252593.63237900496
2304,247733.28427720588
2305,190918.23037595057
2306,189956.29948198397
2307,191286.6100783968
2308,234784.42534907415
2309,283801.1227543032
2310,205598.27898056948
2311,194495.61637366892
2312,177699.2331335716
2313,175690.9793421154
2314,172644.86530345673
2315,173201.76665653312
2316,187457.75931017083
2317,193689.36179926814
2318,174538.08389578675
2319,179356.03395607832
2320,182769.01013678763
2321,248676.2255262506
2322,173500.62332901836
2323,184023.71097510422
2324,175074.14029491832
2325,223169.05780087202
2326,173253.2242076842
2327,198554.91450600524
2328,212052.87505728673
2329,191994.38130472557
2330,180531.69069013462
2331,378054.9937199254
2332,409850.1714471025
2333,336941.402306128
2334,251773.52862091313
2335,283078.2654194688
2336,330490.9367221828
2337,201494.74525931964
2338,269267.86178577587
2339,197232.26182736387
2340,379001.4709981993
2341,228753.13711423214
2342,241186.47105337316
2343,229869.41942155463
2344,188501.42151230457
2345,244961.26168927702
2346,211324.77341067957
2347,194269.66484867618
2348,233942.41647305468
2349,171051.55841489387
2350,273680.98753522447
2351,255828.25625490025
2352,259291.59900990978
2353,204995.67326843616
2354,137193.29980333877
2355,148350.47780957792
2356,151047.13027176302
2357,197224.29682884592
2358,190846.88497194948
2359,127501.85440293011
2360,121141.57262302059
2361,149327.29178034
2362,279001.0863884317
2363,143396.54019898016
2364,164541.27103124326
2365,220613.5500748105
2366,186182.72878801957
2367,231787.63018519807
2368,205594.73114752362
2369,225792.055108363
2370,173725.87723449813
2371,169748.69307570197
2372,181824.40517450834
2373,282157.6276860018
2374,310583.2052186466
2375,258536.0979208556
2376,286692.767677498
2377,339351.8129407294
2378,148432.7734403996
2379,185996.33930329527
2380,143130.4644857486
2381,165786.8386564855
2382,201186.6664341055
2383,226583.94145647195
2384,257182.03918700592
2385,164258.38967448502
2386,137837.29259644344
2387,136108.30931127316
2388,93328.51139922247
2389,123938.63322253976
2390,147039.6423660562
2391,133666.8898597962
2392,119603.7085104132
2393,169305.98146339055
2394,147625.68264726482
2395,207993.88476208184
2396,142453.63041034827
2397,224017.84616193568
2398,126970.98677420679
2399,54267.515711369066
2400,52075.73569504981
2401,116677.95420213415
2402,136492.72046928565
2403,135331.493425272
2404,154809.444082002
2405,158310.6961756613
2406,135971.63375798383
2407,125985.0743182655
2408,141850.19236831777
2409,126237.357148312
2410,162610.0481817355
2411,124974.55179502677
2412,156628.441956189
2413,130231.83694408891
2414,134850.27187957597
2415,135947.25772314938
2416,125327.98940779788
2417,133357.32368110196
2418,130080.23168416639
2419,126927.62459646915
2420,128159.3569344957
2421,142257.89188638405
2422,115296.07365412926
2423,124239.80276780993
2424,162644.73774353418
2425,201680.59060162128
2426,138517.03909817696
2427,125985.21117162866
2428,174796.1336129705
2429,120481.31235131006
2430,130350.77871473959
2431,118151.28022451556
2432,142234.42064553555
2433,143680.41270210224
2434,138819.21388816982
2435,143676.28221787387
2436,113528.44766906308
2437,114347.6701025419
2438,129996.38423120328
2439,107189.20603230478
2440,123877.8264895826
2441,95328.61856798564
2442,102001.39601066563
2443,120648.80099193043
2444,127116.672658334
2445,85825.24909107354
2446,130768.82950516122
2447,170245.37789198625
2448,123246.96905405752
2449,108721.39948410736
2450,151158.85647579056
2451,125395.93374166882
2452,229157.85430058482
2453,102453.43818919221
2454,115107.15885297765
2455,120308.6161726531
2456,125967.97936291625
2457,119022.77623242438
2458,117514.10639098957
2459,110414.68806579594
2460,145669.29508129443
2461,117953.67804761244
2462,128236.46042193884
2463,120381.349726723
2464,177340.50237326097
2465,134818.57604803197
2466,119354.19749201876
2467,152773.42730754992
2468,81628.62478695821
2469,82978.96937809978
2470,180044.6725319525
2471,212353.43772671756
2472,155618.2624004207
2473,129778.0348682113
2474,79302.14314268583
2475,235743.1250668695
2476,112424.76553748525
2477,126755.77197052957
2478,151816.81490723076
2479,105635.81978615053
2480,150975.04128363408
2481,125809.09301071189
2482,129614.5606700547
2483,118409.92501826836
2484,125123.41953169781
2485,124528.53738050186
2486,153524.5941828195
2487,166080.7112115864
2488,162524.82015842665
2489,150024.88933062754
2490,147605.67688698223
2491,90346.084994151
2492,179988.30396757575
2493,141476.41349230282
2494,155028.8235044559
2495,86207.76779996564
2496,244341.4048298954
2497,150421.7220872104
2498,121393.12444242393
2499,87738.68589374093
2500,132006.9122147611
2501,135874.18836479346
2502,155628.60111151374
2503,98893.04779598933
2504,173733.21612490996
2505,214933.36320186098
2506,255095.5570033805
2507,320313.27581169375
2508,253553.78507480706
2509,209511.1328326033
2510,230271.3217450727
2511,180028.90841529873
2512,203709.05817325812
2513,213195.53443424957
2514,234796.38147166724
2515,141620.35566594367
2516,156877.96432894855
2517,136767.64679317514
2518,147468.36522948192
2519,219147.78528263627
2520,210163.63178541747
2521,188862.67534572168
2522,220640.03401930648
2523,123003.9136151618
2524,132000.94290696716
2525,138292.20770700573
2526,139252.4870034796
2527,114074.14023473964
2528,125422.95844224897
2529,128471.298735934
2530,119706.78631635268
2531,254318.435952704
2532,224603.15969251684
2533,197050.68537932108
2534,242352.0177730209
2535,331713.0953124775
2536,225026.75381941078
2537,233762.07143222928
2538,181398.08302835183
2539,188612.88648374385
2540,175207.6194516773
2541,176505.15246285772
2542,168534.76574568677
2543,130765.909131593
2544,129450.98594836952
2545,145256.03133230147
2546,135697.13493629108
2547,136868.77036697714
2548,153602.52611858107
2549,163976.463034698
2550,242199.63264821403
2551,134858.13058375547
2552,128152.10392740894
2553,76423.34152141376
2554,113896.70174159124
2555,112993.57316392282
2556,101347.95845947365
2557,108703.4075900172
2558,157467.73078592677
2559,126891.24321402486
2560,138760.09214365762
2561,143699.71171396464
2562,125946.88873142654
2563,144732.028238324
2564,205604.87717744033
2565,134445.43727977693
2566,157123.65861195687
2567,133804.8756168046
2568,192075.81684084624
2569,196202.45643699673
2570,108586.49419890711
2571,175308.19778787147
2572,160345.68541909085
2573,244397.76251877614
2574,285295.2283721411
2575,118081.1607172602
2576,120337.66426738813
2577,154005.91992144668
2578,85900.94256789747
2579,70979.33854881945
2580,123594.6049797238
2581,116928.18184601108
2582,95067.01270164458
2583,266182.19833628397
2584,174701.96460091163
2585,168690.0390575847
2586,215228.24505246888
2587,203584.3432903142
2588,154739.65495722642
2589,141042.76231554302
2590,228982.53853513638
2591,206182.4826924945
2592,215186.20709256915
2593,272431.287972491
2594,183153.3402195139
2595,192139.6500237876
2596,316480.3487623445
2597,173315.3908044921
2598,272973.8609040077
2599,304223.09859160456
2600,134009.53125260983
2601,146463.26550546434
2602,85830.11518186105
2603,88426.49527416544
2604,89042.68590114685
2605,79132.1383976148
2606,139177.8959120047
2607,199324.38902414573
2608,201850.83970146367
2609,157408.4553435022
2610,104449.29078986868
2611,125906.41008869797
2612,157121.13465742522
2613,128204.58416266712
2614,131575.0068268577
2615,157996.95569956317
2616,138204.43830527033
2617,162385.90866451606
2618,208178.71838303318
2619,222801.96758348166
2620,187969.01939671897
2621,176700.88820062942
2622,181709.94132383153
2623,269630.0625085216
2624,307724.1626421094
2625,301279.53402993776
2626,177680.37843895552
2627,164981.8112620618
2628,466932.2322147603
2629,552445.6066102105
2630,354576.66504496994
2631,443886.3582057005
2632,441304.29940890643
2633,308448.87992515124
2634,419516.8595202728
2635,156664.29585231785
2636,181961.50059577133
2637,169233.84471342518
2638,261826.11527310504
2639,179014.51883380034
2640,150973.28942708485
2641,105212.7241204201
2642,187199.95089191885
2643,101972.76366319408
2644,128580.04356793438
2645,99735.74504065228
2646,97037.94754407745
2647,105544.64166276877
2648,150333.64948500966
2649,141437.0369907819
2650,143379.80427489127
2651,154447.0305663073
2652,430764.9067773784
2653,250516.57243108412
2654,236688.33116176745
2655,397663.25136839395
2656,304751.14857851015
2657,347285.99371440697
2658,299543.33446718304
2659,302731.362339419
2660,357028.1548834696
2661,354330.8700971408
2662,348953.8418246928
2663,285188.5801174506
2664,273797.51167486486
2665,323990.61690095894
2666,301535.38961671764
2667,171046.2796715355
2668,176835.88486833958
2669,173095.46427513566
2670,281249.508157622
2671,177545.14520563016
2672,195647.03548002595
2673,204522.74229477486
2674,195790.30532719567
2675,165449.44734265018
2676,181162.32860677806
2677,187567.7695916768
2678,252040.1702809042
2679,268049.4244355634
2680,284197.2555497165
2681,407220.22896783735
2682,320417.1364087415
2683,569444.664621692
2684,333902.61877372157
2685,339617.81956090935
2686,264536.54713917023
2687,313129.6693702735
2688,223197.71458948427
2689,197472.28008719865
2690,448710.99385004543
2691,188362.92124591983
2692,136550.57741506217
2693,191154.35514471182
2694,135225.51334834952
2695,193457.00711560092
2696,183446.6332926641
2697,182818.1330380133
2698,196635.18331740433
2699,182513.18300416323
2700,158763.49530097606
2701,146818.9834344876
2702,111203.03762206968
2703,119414.33548370872
2704,137183.36044803043
2705,122029.34075607739
2706,118543.06702418954
2707,127034.90376942269
2708,137933.66707313765
2709,107153.85055230749
2710,128794.70793104987
2711,288203.4260302554
2712,385215.7127238079
2713,161890.149133726
2714,154796.64455455256
2715,164628.05030942222
2716,155609.13778915265
2717,176867.75687137546
2718,237587.18672576585
2719,160744.07677531228
2720,179933.15776709825
2721,138087.61431804742
2722,152774.14885280645
2723,143207.79677089577
2724,129884.50323214292
2725,132034.45795032324
2726,139693.38211065193
2727,183781.0211626434
2728,166012.87291106154
2729,146693.23295493342
2730,139587.57361001274
2731,128611.34975664658
2732,123936.06094658603
2733,162013.43742292264
2734,139996.2658071634
2735,131790.43544285142
